2011,parrg001,Parra,Gerardo,L,L,ARI,OF
2011,penaw001,Pena,Wily Mo,R,R,ARI,OF
2011,patej001,Paterson,Joe,R,L,ARI,P
2011,putzj001,Putz,J.J.,R,R,ARI,P
2011,ransc001,Ransom,Cody,R,R,ARI,3B
2011,rober002,Roberts,Ryan,R,R,ARI,2B
2011,saunj001,Saunders,Joe,L,L,ARI,P
2011,shawb001,Shaw,Bryan,B,R,ARI,P
2011,uptoj001,Upton,Justin,R,R,ARI,OF
2011,vasqe001,Vasquez,Esmerling,R,R,ARI,P
2011,wilsj003,Wilson,Josh,R,R,ARI,2B
2011,younc004,Young,Chris,R,R,ARI,OF
2011,ziegb001,Ziegler,Brad,R,R,ARI,P
2011,beacb001,Beachy,Brandon,R,R,ATL,P
2011,boscj001,Boscan,J.C.,R,R,ATL,C
2011,bourm001,Bourn,Michael,L,R,ATL,OF
2011,conrb001,Conrad,Brooks,B,R,ATL,2B
2011,consj001,Constanza,Jose,L,L,ATL,OF
2011,delgr001,Delgado,Randall,R,R,ATL,P
2011,diazm003,Diaz,Matt,R,R,ATL,OF
2011,freef001,Freeman,Freddie,L,R,ATL,1B
2011,gearc001,Gearrin,Cory,R,R,ATL,P
2011,gonza002,Gonzalez,Alex,R,R,ATL,SS
2011,hanst001,Hanson,Tommy,R,R,ATL,P
2011,hernd001,Hernandez,Diory,R,R,ATL,2B
2011,heywj001,Heyward,Jason,L,L,ATL,OF
2011,hickb002,Hicks,Brandon,R,R,ATL,SS
2011,hinse001,Hinske,Eric,L,R,ATL,1B
2011,hudst001,Hudson,Tim,R,R,ATL,P
2011,jonec004,Jones,Chipper,B,R,ATL,3B
2011,jurrj001,Jurrjens,Jair,R,R,ATL,P
2011,kimbc001,Kimbrel,Craig,R,R,ATL,P
2011,lines001,Linebrink,Scott,R,R,ATL,P
2011,lowed001,Lowe,Derek,R,R,ATL,P
2011,lugoj001,Lugo,Julio,R,R,ATL,SS
2011,martc005,Martinez,Cristhian,R,R,ATL,P
2011,mathj002,Mather,Joe,R,R,ATL,OF
2011,mccab002,McCann,Brian,L,R,ATL,C
2011,mclon001,McLouth,Nate,L,R,ATL,CF
2011,medlk001,Medlen,Kris,B,R,ATL,P
2011,minom001,Minor,Mike,R,L,ATL,P
2011,moylp001,Moylan,Peter,R,R,ATL,P
2011,oflae001,O'Flaherty,Eric,L,L,ATL,P
2011,pradm001,Prado,Martin,R,R,ATL,OF
2011,procs001,Proctor,Scott,R,R,ATL,P
2011,ramiw001,Ramirez,Wilkin,R,R,ATL,OF
2011,richa001,Richardson,Antoan,B,R,ATL,OF
2011,rossd001,Ross,David,R,R,ATL,C
2011,schaj002,Schafer,Jordan,L,L,ATL,OF
2011,sherg001,Sherrill,George,L,L,ATL,P
2011,tehej001,Teheran,Julio,R,R,ATL,P
2011,uggld001,Uggla,Dan,R,R,ATL,2B
2011,valdl001,Asencio,Jairo,R,R,ATL,P
2011,varva001,Varvaro,Anthony,R,R,ATL,P
2011,ventj001,Venters,Jonny,L,L,ATL,P
2011,vizca001,Vizcaino,Arodys,R,R,ATL,P
2011,wilsj002,Wilson,Jack,R,R,ATL,SS
2011,younm004,Young,Matt,L,R,ATL,OF
2011,accaj001,Accardo,Jeremy,R,R,BAL,P
2011,adamr003,Adams,Ryan,R,R,BAL,2B
2011,andir001,Andino,Robert,R,R,BAL,SS
2011,anglm001,Angle,Matt,L,R,BAL,OF
2011,arrij001,Arrieta,Jake,R,R,BAL,P
2011,atkim001,Atkins,Mitch,R,R,BAL,P
2011,bellj004,Bell,Josh,B,R,BAL,3B
2011,bergb002,Bergesen,Brad,L,R,BAL,P
2011,berkj001,Berken,Jason,R,R,BAL,P
2011,britz001,Britton,Zachary,L,L,BAL,P
2011,davic003,Davis,Chris,L,R,BAL,1B
2011,davib005,Davis,Blake,L,R,BAL,2B
2011,eyrew001,Eyre,Willie,R,R,BAL,P
2011,florp001,Florimon,Pedro,B,R,BAL,SS
2011,fox-j001,Fox,Jake,R,R,BAL,C
2011,gonzm001,Gonzalez,Mike,R,L,BAL,P
2011,gregk001,Gregg,Kevin,R,R,BAL,P
2011,guerv001,Guerrero,Vladimir,R,R,BAL,OF
2011,guthj001,Guthrie,Jeremy,R,R,BAL,P
2011,hardj003,Hardy,J.J.,R,R,BAL,SS
2011,hendm001,Hendrickson,Mark,L,L,BAL,P
2011,hudsk001,Hudson,Kyle,L,L,BAL,OF
2011,huntt002,Hunter,Tommy,R,R,BAL,P
2011,iztuc001,Izturis,Cesar,B,R,BAL,SS
2011,jakuc001,Jakubauskas,Chris,L,R,BAL,P
2011,johnj010,Johnson,Jim,R,R,BAL,P
2011,jonea003,Jones,Adam,R,R,BAL,OF
2011,lee-d002,Lee,Derrek,R,R,BAL,1B
2011,markn001,Markakis,Nick,L,L,BAL,OF
2011,matub001,Matusz,Brian,L,L,BAL,P
2011,pattt001,Patton,Troy,B,L,BAL,P
2011,philz001,Phillips,Zach,L,L,BAL,P
2011,pie-f001,Pie,Felix,L,L,BAL,OF
2011,rapac001,Rapada,Clay,R,L,BAL,P
2011,reimn001,Reimold,Nolan,R,R,BAL,OF
2011,reyej003,Reyes,Jo-Jo,L,L,BAL,P
2011,reynm001,Reynolds,Mark,R,R,BAL,3B
2011,robeb003,Roberts,Brian,B,R,BAL,2B
2011,rupej001,Rupe,Josh,R,R,BAL,P
2011,scotl001,Scott,Luke,L,R,BAL,OF
2011,simoa001,Simon,Alfredo,R,R,BAL,P
2011,snydb003,Snyder,Brandon,R,R,BAL,1B
2011,strop001,Strop,Pedro,R,R,BAL,P
2011,tatuc001,Tatum,Craig,R,R,BAL,C
2011,tillc001,Tillman,Chris,R,R,BAL,P
2011,uehak001,Uehara,Koji,R,R,BAL,P
2011,vandr001,VandenHurk,Rick,R,R,BAL,P
2011,violp001,Viola,Pedro,R,L,BAL,P
2011,wietm001,Wieters,Matt,B,R,BAL,C
2011,worrm001,Worrell,Mark,R,R,BAL,P
2011,aceva001,Aceves,Alfredo,R,R,BOS,P
2011,albem001,Albers,Matt,L,R,BOS,P
2011,andel002,Anderson,Lars,L,L,BOS,1B
2011,atchs001,Atchison,Scott,R,R,BOS,P
2011,avilm001,Aviles,Mike,R,R,BOS,SS
2011,bardd001,Bard,Daniel,R,R,BOS,P
2011,beckj002,Beckett,Josh,R,R,BOS,P
2011,bedae001,Bedard,Erik,L,L,BOS,P
2011,bowdm001,Bowden,Michael,R,R,BOS,P
2011,buchc001,Buchholz,Clay,L,R,BOS,P
2011,camem001,Cameron,Mike,R,R,BOS,OF
2011,crawc002,Crawford,Carl,L,L,BOS,OF
2011,doubf001,Doubront,Felix,L,L,BOS,P
2011,drewj001,Drew,J.D.,L,R,BOS,OF
2011,ellsj001,Ellsbury,Jacoby,L,L,BOS,OF
2011,gathj001,Gathright,Joey,L,R,BOS,CF
2011,gonza003,Gonzalez,Adrian,L,L,BOS,1B
2011,hillr001,Hill,Rich,L,L,BOS,P
2011,hottt001,Hottovy,Tommy,L,L,BOS,P
2011,iglej001,Iglesias,Jose,R,R,BOS,SS
2011,jackc002,Jackson,Conor,R,R,BOS,OF
2011,jenkb001,Jenks,Bobby,R,R,BOS,P
2011,lackj001,Lackey,John,R,R,BOS,P
2011,lavar001,Lavarnway,Ryan,R,R,BOS,C
2011,lowrj001,Lowrie,Jed,B,R,BOS,SS
2011,lestj001,Lester,Jon,L,L,BOS,P
2011,matsd001,Matsuzaka,Daisuke,R,R,BOS,P
2011,mcdod002,McDonald,Darnell,R,R,BOS,OF
2011,milla002,Miller,Andrew,L,L,BOS,P
2011,millt002,Miller,Trever,R,L,BOS,P
2011,moraf001,Morales,Franklin,L,L,BOS,P
2011,navay001,Navarro,Yamaico,R,R,BOS,SS
2011,okajh001,Okajima,Hideki,L,L,BOS,P
2011,ortid001,Ortiz,David,L,L,BOS,1B
2011,papej001,Papelbon,Jonathan,R,R,BOS,P
2011,pedrd001,Pedroia,Dustin,R,R,BOS,2B
2011,reddj001,Reddick,Josh,L,R,BOS,OF
2011,reyed001,Reyes,Dennys,R,L,BOS,P
2011,saltj001,Saltalamacchia,Jarrod,B,R,BOS,C
2011,scutm001,Scutaro,Marco,R,R,BOS,SS
2011,spean001,Spears,Nate,L,R,BOS,3B
2011,suttd002,Sutton,Drew,B,R,BOS,SS
2011,tazaj001,Tazawa,Junichi,R,R,BOS,P
2011,varij001,Varitek,Jason,B,R,BOS,C
2011,waket001,Wakefield,Tim,R,R,BOS,P
2011,weilk001,Weiland,Kyle,L,R,BOS,P
2011,wheed001,Wheeler,Dan,R,R,BOS,P
2011,willr003,Williams,Randy,L,L,BOS,P
2011,youkk001,Youkilis,Kevin,R,R,BOS,3B
2011,axeld001,Axelrod,Dylan,R,R,CHA,P
2011,beckg001,Beckham,Gordon,R,R,CHA,3B
2011,brunb001,Bruney,Brian,R,R,CHA,P
2011,buehm001,Buehrle,Mark,L,L,CHA,P
2011,castr002,Castro,Ramon,R,R,CHA,C
2011,craij001,Crain,Jesse,R,R,CHA,P
2011,dankj001,Danks,John,L,L,CHA,P
2011,deaza001,de Aza,Alejandro,L,L,CHA,OF
2011,dunna001,Dunn,Adam,L,R,CHA,OF
2011,escoe001,Escobar,Eduardo,B,R,CHA,SS
2011,flowt001,Flowers,Tyler,R,R,CHA,C
2011,floyg001,Floyd,Gavin,R,R,CHA,P
2011,frasj002,Frasor,Jason,R,R,CHA,P
2011,grayj002,Gray,Jeff,R,R,CHA,P
2011,harrl002,Harrell,Lucas,B,R,CHA,P
2011,humbp001,Humber,Philip,R,R,CHA,P
2011,jacke001,Jackson,Edwin,R,R,CHA,P
2011,kinnj001,Kinney,Josh,R,R,CHA,P
2011,konep001,Konerko,Paul,R,R,CHA,1B
2011,lillb001,Lillibridge,Brent,R,R,CHA,SS
2011,linds001,Lindsay,Shane,R,R,CHA,P
2011,lucyd001,Lucy,Donny,R,R,CHA,C
2011,mcphd001,McPherson,Dallas,L,R,CHA,3B
2011,milll002,Milledge,Lastings,R,R,CHA,OF
2011,moreb001,Morel,Brent,R,R,CHA,3B
2011,ohmaw001,Ohman,Will,L,L,CHA,P
2011,peavj001,Peavy,Jake,R,R,CHA,P
2011,penat003,Pena,Tony,R,R,CHA,P
2011,pierj002,Pierre,Juan,L,L,CHA,OF
2011,piera001,Pierzynski,A.J.,L,R,CHA,C
2011,quenc001,Quentin,Carlos,R,R,CHA,OF
2011,ramia003,Ramirez,Alexei,R,R,CHA,OF
2011,reeda001,Reed,Addison,L,R,CHA,P
2011,riosa002,Rios,Alex,R,R,CHA,OF
2011,salec001,Sale,Chris,L,L,CHA,P
2011,santh001,Santiago,Hector,R,L,CHA,P
2011,sants001,Santos,Sergio,R,R,CHA,P
2011,stewz001,Stewart,Zach,R,R,CHA,P
2011,teahm001,Teahen,Mark,L,R,CHA,3B
2011,thorm001,Thornton,Matt,L,L,CHA,P
2011,vicid001,Viciedo,Dayan,R,R,CHA,3B
2011,vizqo001,Vizquel,Omar,B,R,CHA,SS
2011,bakej001,Baker,Jeff,R,R,CHN,2B
2011,barnd001,Barney,Darwin,R,R,CHN,SS
2011,bergj002,Berg,Justin,R,R,CHN,P
2011,byrdm001,Byrd,Marlon,R,R,CHN,OF
2011,campt001,Campana,Tony,L,L,CHN,OF
2011,carpc003,Carpenter,Chris,R,R,CHN,P
2011,casha001,Cashner,Andrew,R,R,CHN,P
2011,casts001,Castro,Starlin,R,R,CHN,SS
2011,castw002,Castillo,Welington,R,R,CHN,C
2011,clevs001,Clevenger,Steve,L,R,CHN,C
2011,colec001,Coleman,Casey,L,R,CHN,P
2011,colvt001,Colvin,Tyler,L,L,CHN,OF
2011,david002,Davis,Doug,R,L,CHN,P
2011,dempr002,Dempster,Ryan,R,R,CHN,P
2011,dewib001,DeWitt,Blake,L,R,CHN,3B
2011,dolir001,Dolis,Rafael,R,R,CHN,P
2011,fukuk001,Fukudome,Kosuke,L,R,CHN,OF
2011,garzm001,Garza,Matt,R,R,CHN,P
2011,gaubj001,Gaub,John,R,L,CHN,P
2011,grabj002,Grabow,John,L,L,CHN,P
2011,hillk002,Hill,Koyie,B,R,CHN,C
2011,johnr008,Johnson,Reed,R,R,CHN,OF
2011,loper001,Lopez,Rodrigo,R,R,CHN,P
2011,lahab001,LaHair,Bryan,L,R,CHN,1B
2011,lemad001,LeMahieu,DJ,R,R,CHN,P
2011,mains001,Maine,Scott,L,L,CHN,P
2011,marmc001,Marmol,Carlos,R,R,CHN,P
2011,marss002,Marshall,Sean,L,L,CHN,P
2011,matem001,Mateo,Marcos,R,R,CHN,P
2011,montl001,Montanez,Luis,R,R,CHN,OF
2011,ortir002,Ortiz,Ramon,R,R,CHN,P
2011,penac001,Pena,Carlos,L,L,CHN,1B
2011,ramia001,Ramirez,Aramis,R,R,CHN,3B
2011,russj003,Russell,James,L,L,CHN,P
2011,samaj001,Samardzija,Jeff,R,R,CHN,P
2011,snydb002,Snyder,Brad,L,L,CHN,OF
2011,soria001,Soriano,Alfonso,R,R,CHN,OF
2011,sotog001,Soto,Geovany,R,R,CHN,C
2011,stevj001,Stevens,Jeff,R,R,CHN,P
2011,wellr001,Wells,Randy,R,R,CHN,P
2011,woodk002,Wood,Kerry,R,R,CHN,P
2011,zambc001,Zambrano,Carlos,B,R,CHN,P
2011,alony001,Alonso,Yonder,L,R,CIN,1B
2011,arrej001,Arredondo,Jose,R,R,CIN,P
2011,arrob001,Arroyo,Bronson,R,R,CIN,P
2011,bailh001,Bailey,Homer,R,R,CIN,P
2011,brayb001,Bray,Bill,L,L,CIN,P
2011,brucj001,Bruce,Jay,L,L,CIN,OF
2011,burtj001,Burton,Jared,R,R,CIN,P
2011,cairm001,Cairo,Miguel,R,R,CIN,2B
2011,chapa001,Chapman,Aroldis,L,L,CIN,P
2011,cordf002,Cordero,Francisco,R,R,CIN,P
2011,cozaz001,Cozart,Zack,R,R,CIN,SS
2011,cuetj001,Cueto,Johnny,R,R,CIN,P
2011,fishc001,Fisher,Carlos,R,R,CIN,P
2011,franj005,Francisco,Juan,L,R,CIN,3B
2011,frazt001,Frazier,Todd,R,R,CIN,OF
2011,gomej001,Gomes,Jonny,R,R,CIN,OF
2011,hanir001,Hanigan,Ryan,R,R,CIN,C
2011,heisc001,Heisey,Chris,R,R,CIN,OF
2011,hermj001,Hermida,Jeremy,L,R,CIN,RF
2011,hernr002,Hernandez,Ramon,R,R,CIN,C
2011,horsj001,Horst,Jeremy,L,L,CIN,P
2011,janip001,Janish,Paul,R,R,CIN,SS
2011,leakm001,Leake,Mike,R,R,CIN,P
2011,lecus001,LeCure,Sam,R,R,CIN,P
2011,lewif001,Lewis,Fred,L,R,CIN,OF
2011,malom001,Maloney,Matt,L,L,CIN,P
2011,massn001,Masset,Nick,R,R,CIN,P
2011,mesod001,Mesoraco,Devin,R,R,CIN,C
2011,ondrl001,Ondrusek,Logan,R,R,CIN,P
2011,philb001,Phillips,Brandon,R,R,CIN,SS
2011,reinc001,Reineke,Chad,R,R,CIN,P
2011,rente001,Renteria,Edgar,R,R,CIN,SS
2011,roles001,Rolen,Scott,R,R,CIN,3B
2011,sappd001,Sappelt,Dave,R,R,CIN,OF
2011,smitj003,Smith,Jordan,R,R,CIN,P
2011,stubd001,Stubbs,Drew,R,R,CIN,OF
2011,thomd003,Thompson,Daryl,R,R,CIN,P
2011,valac001,Valaika,Chris,R,R,CIN,SS
2011,volqe001,Volquez,Edinson,R,R,CIN,P
2011,vottj001,Votto,Joey,L,R,CIN,1B
2011,willd003,Willis,Dontrelle,L,L,CIN,P
2011,woodt004,Wood,Travis,R,L,CIN,P
2011,branm003,Brantley,Michael,L,L,CLE,OF
2011,buckt001,Buck,Travis,L,R,CLE,OF
2011,cabra002,Cabrera,Asdrubal,B,R,CLE,SS
2011,cabro001,Cabrera,Orlando,R,R,CLE,SS
2011,carmf001,Carmona,Fausto,R,R,CLE,P
2011,carrc003,Carrasco,Carlos,R,R,CLE,P
2011,carre001,Carrera,Ezequiel,L,L,CLE,OF
2011,chisl001,Chisenhall,Lonnie,L,R,CLE,3B
2011,choos001,Choo,Shin-Soo,L,L,CLE,OF
2011,crowt001,Crowe,Trevor,B,R,CLE,OF
2011,donaj002,Donald,Jason,R,R,CLE,SS
2011,duncs001,Duncan,Shelley,R,R,CLE,OF
2011,durbc001,Durbin,Chad,R,R,CLE,P
2011,evera001,Everett,Adam,R,R,CLE,SS
2011,fukuk001,Fukudome,Kosuke,L,R,CLE,OF
2011,germj001,Germano,Justin,R,R,CLE,P
2011,gomej002,Gomez,Jeanmar,R,R,CLE,P
2011,hafnt001,Hafner,Travis,L,R,CLE,1B
2011,hagan001,Hagadone,Nick,L,L,CLE,P
2011,hannj001,Hannahan,Jack,L,R,CLE,3B
2011,headj001,Head,Jerad,R,R,CLE,OF
2011,herrf001,Herrmann,Frank,L,R,CLE,P
2011,huffd001,Huff,David,B,L,CLE,P
2011,jimeu001,Jimenez,Ubaldo,R,R,CLE,P
2011,judyj001,Judy,Josh,R,R,CLE,P
2011,keara001,Kearns,Austin,R,R,CLE,OF
2011,kipnj001,Kipnis,Jason,L,R,CLE,2B
2011,klubc001,Kluber,Corey,R,R,CLE,P
2011,lapom001,LaPorta,Matt,R,R,CLE,OF
2011,marsl001,Marson,Lou,R,R,CLE,C
2011,mastj001,Masterson,Justin,R,R,CLE,P
2011,mcalz001,McAllister,Zach,R,R,CLE,P
2011,perec002,Perez,Chris,R,R,CLE,P
2011,perer002,Perez,Rafael,L,L,CLE,P
2011,pestv001,Pestano,Vinnie,R,R,CLE,P
2011,phelc001,Phelps,Cord,B,R,CLE,SS
2011,putnz001,Putnam,Zach,R,R,CLE,P
2011,santc002,Santana,Carlos,B,R,CLE,C
2011,sippt001,Sipp,Tony,L,L,CLE,P
2011,sizeg001,Sizemore,Grady,L,L,CLE,CF
2011,smitj002,Smith,Joe,R,R,CLE,P
2011,talbm001,Talbot,Mitch,R,R,CLE,P
2011,thomj002,Thome,Jim,L,R,CLE,1B
2011,tomlj001,Tomlin,Josh,R,R,CLE,P
2011,valbl001,Valbuena,Luis,L,R,CLE,2B
2011,whita001,White,Alex,R,R,CLE,P
2011,alfoe002,Alfonzo,Eliezer,R,R,COL,C
2011,ameza001,Amezaga,Alfredo,B,R,COL,SS
2011,belim001,Belisle,Matt,R,R,COL,P
2011,betar001,Betancourt,Rafael,R,R,COL,P
2011,billb002,Billings,Bruce,R,R,COL,P
2011,blacc001,Blackmon,Charlie,L,L,COL,OF
2011,brotr001,Brothers,Rex,L,L,COL,P
2011,chacj001,Chacin,Jhoulys,R,R,COL,P
2011,cooka002,Cook,Aaron,R,R,COL,P
2011,dalem002,Daley,Matt,R,R,COL,P
2011,delaj001,de la Rosa,Jorge,L,L,COL,P
2011,ellim001,Ellis,Mark,R,R,COL,SS
2011,escae001,Escalona,Edgmer,R,R,COL,P
2011,fielt001,Field,Thomas,R,R,COL,SS
2011,fowld001,Fowler,Dexter,B,R,COL,OF
2011,garnc001,Garner,Cole,R,R,COL,OF
2011,giamj001,Giambi,Jason,L,R,COL,1B
2011,gomeh001,Gomez,Hector,R,R,COL,SS
2011,gonzc001,Gonzalez,Carlos,L,L,COL,OF
2011,gonze001,Gonzalez,Edgar,R,R,COL,P
2011,hammj002,Hammel,Jason,R,R,COL,P
2011,heltt001,Helton,Todd,L,L,COL,1B
2011,herrj002,Herrera,Jonathan,B,R,COL,2B
2011,iannc001,Iannetta,Chris,R,R,COL,C
2011,jimeu001,Jimenez,Ubaldo,R,R,COL,P
2011,johna002,Johnson,Alan,R,R,COL,P
2011,kouzk001,Kouzmanoff,Kevin,R,R,COL,3B
2011,lindm001,Lindstrom,Matt,R,R,COL,P
2011,lopej003,Lopez,Jose,R,R,COL,2B
2011,millj005,Miller,Jim,R,R,COL,P
2011,millk004,Millwood,Kevin,R,R,COL,P
2011,moraf001,Morales,Franklin,L,L,COL,P
2011,moraj002,Morales,Jose,B,R,COL,C
2011,mortc003,Mortensen,Clayton,R,R,COL,P
2011,nelsc001,Nelson,Chris,R,R,COL,SS
2011,nicaj001,Nicasio,Juan,R,R,COL,P
2011,pachj001,Pacheco,Jordan,R,R,COL,C
2011,pagnm001,Pagnozzi,Matt,R,R,COL,C
2011,paulf001,Paulino,Felipe,R,R,COL,P
2011,pomed001,Pomeranz,Drew,R,L,COL,P
2011,reyng001,Reynolds,Greg,R,R,COL,P
2011,reynm002,Reynolds,Matt,L,L,COL,P
2011,roenj001,Roenicke,Josh,R,R,COL,P
2011,rogee002,Rogers,Esmil,R,R,COL,P
2011,romej001,Romero,J.C.,B,L,COL,P
2011,rosaw001,Rosario,Wilin,R,R,COL,C
2011,smits002,Smith,Seth,L,L,COL,OF
2011,spilr001,Spilborghs,Ryan,R,R,COL,OF
2011,stewi001,Stewart,Ian,L,R,COL,3B
2011,streh001,Street,Huston,R,R,COL,P
2011,stule002,Stults,Eric,L,L,COL,P
2011,tulot001,Tulowitzki,Troy,R,R,COL,SS
2011,whita001,White,Alex,R,R,COL,P
2011,wiggt001,Wigginton,Ty,R,R,COL,3B
2011,youne003,Young,Eric,B,R,COL,OF
2011,albua001,Alburquerque,Al,R,R,DET,P
2011,avila001,Avila,Alex,L,R,DET,C
2011,belod001,Below,Duane,L,L,DET,P
2011,benoj001,Benoit,Joaquin,R,R,DET,P
2011,betew001,Betemit,Wilson,B,R,DET,SS
2011,boesb001,Boesch,Brennan,L,L,DET,OF
2011,cabrm001,Cabrera,Miguel,R,R,DET,3B
2011,cokep001,Coke,Phil,L,L,DET,P
2011,dirka001,Dirks,Andy,L,L,DET,OF
2011,fistd001,Fister,Doug,L,R,DET,P
2011,furbc001,Furbush,Charlie,L,L,DET,P
2011,gonze002,Gonzalez,Enrique,R,R,DET,P
2011,guilc001,Guillen,Carlos,B,R,DET,SS
2011,ingeb001,Inge,Brandon,R,R,DET,3B
2011,jacka001,Jackson,Austin,R,R,DET,OF
2011,kelld001,Kelly,Don,L,R,DET,OF
2011,martl003,Marte,Luis,R,R,DET,P
2011,martv001,Martinez,Victor,B,R,DET,C
2011,oliva002,Oliver,Andrew,L,L,DET,P
2011,olivl001,Oliveros,Lester,R,R,DET,P
2011,ordom001,Ordonez,Magglio,R,R,DET,OF
2011,pauld001,Pauley,David,R,R,DET,P
2011,pennb002,Penny,Brad,R,R,DET,P
2011,peraj001,Peralta,Jhonny,R,R,DET,SS
2011,perrr001,Perry,Ryan,R,R,DET,P
2011,porcr001,Porcello,Rick,R,R,DET,P
2011,purcd001,Purcey,David,L,L,DET,P
2011,rabur001,Raburn,Ryan,R,R,DET,2B
2011,rhymw001,Rhymes,Will,L,R,DET,2B
2011,ruffc001,Ruffin,Chance,R,R,DET,P
2011,santr002,Santiago,Ramon,B,R,DET,2B
2011,santo001,Santos,Omir,R,R,DET,C
2011,schem001,Scherzer,Max,R,R,DET,P
2011,schld001,Schlereth,Daniel,L,L,DET,P
2011,sizes001,Sizemore,Scott,R,R,DET,2B
2011,thomb001,Thomas,Brad,L,L,DET,P
2011,turnj002,Turner,Jacob,R,R,DET,P
2011,valvj001,Valverde,Jose,R,R,DET,P
2011,verlj001,Verlander,Justin,R,R,DET,P
2011,villb002,Villarreal,Brayan,R,R,DET,P
2011,weinr001,Weinhardt,Robbie,R,R,DET,P
